,Unnamed: 0,sentiment,tweets
11536,11536,0,is not go to jeanett hous
11537,11537,0,love the weather outsid wish i didnt have to go to work later
11538,11538,0,oh dear a good friend of yours
11539,11539,0,i cant seem to messag anyon it open a file or someth
11540,11540,0,very sad charlton athlet have been releg will have a drink to consol myself
11541,11541,0,in a good mood then bang your not in one anymor
11542,11542,0,centuri club i only made it to this time fail
11543,11543,0,arsenal are gonna lose today i think make me sad just found jonni craig on this actual my hero l
11544,11544,0,wish i could come
11545,11545,0,that ban from my hous for being trash im so weak
11546,11546,0,wait no i didnt wast four yearsit was more of put my all into someon who doesnt give a fuck
11547,11547,0,im lone keep me compani femal california
11548,11548,0,oh no i hope you havent lost your voic again
11549,11549,0,i think im get a cold oh no im final hang out with becca todayi too i havent seen her in month and im visit nickel
11550,11550,0,fell like complet shit amp i still need to write my paper
11551,11551,0,meh opensourc tool and app rare do in my experi
11552,11552,0,those genius at homebas have made their lamin floor half a mm thinner than it use to be so it wont line up with the old stuff
11553,11553,0,i think i lost my best friend todayfeel blue
11554,11554,0,i am so sorri i dont hate u plz forgiv me ps u r probabl annoy by me right now but plz forgiv me
11555,11555,0,i hope you are feel better today i miss your face get well soon
11556,11556,0,it was a one off special im afraid no proper seri this year
11557,11557,0,not me it was who is the granni ill be in my s before that happen for me
11558,11558,0,doctor appt
11559,11559,0,sang on singstar abba last nightno voic today and a hangov
11560,11560,0,jami is on now too upset everi he want follow is fake
11561,11561,0,well done to wolv for get promot im very upset that charlton are now confirm to be play divis next season
11562,11562,0,want to go out but afraid of giant black cloud above the hous
11563,11563,0,the music in arbi is depress
11564,11564,0,my soni vaio show a problem with its exhaust fan need to get servic urgent
11565,11565,0,yeaah smth goltv isnt show rm til tmrw anyway want to text me the end score tho lt have a good day xoxo
11566,11566,0,when we live in hawaii we alway had orchid in the houseunfortun i kill them all
11567,11567,0,homework
11568,11568,0,lost the game go out to dinner with parent
11569,11569,0,it suck that my print ad didnt push through that wouldv been my first stint at model
11570,11570,0,cannot believ am off back to uni tomoz doesnt want week til exam orz
11571,11571,0,i need my doubl chocol chip frappucino
11572,11572,0,havent heard your new cd yet
11573,11573,0,so sore from tumbl
11574,11574,0,too tire to go to work
11575,11575,0,homework
11576,11576,0,at home just came bck from stratford did alot of shoppin yay omg school is in like day xx
11577,11577,0,good morn mi gent i got the bad case of allergi no bueno
11578,11578,0,go to bed final after watch the first ipl match chennai super king lost their first match
11579,11579,0,you were righti didnt make it to class this morn
11580,11580,0,ala it wont be bikini season for memayb in year
11581,11581,0,grryou need sex everi hour on the hour
11582,11582,0,i cant load a photo
11583,11583,0,sorri cant help there
11584,11584,0,to answer your questioni didnt wake up till pm yesterday so i didnt go hike next weekend down
11585,11585,0,i feel like an asolut pile of shit
11586,11586,0,wow that is impress my son is not there at all yet were still on dr seusss feet feet feet how mani feet you meet
11587,11587,0,hate it when restaur citi is down
11588,11588,0,sexi saturdaybut unfortun i cant enjoy it im stuck here studyyin
11589,11589,0,is go finish paint nd goin clean ohh wat fun
11590,11590,0,yeah but i can be glad to have work here and there im look for job offer but there are no good one
11591,11591,0,and the sun is hidden again
11592,11592,0,last night commomwealth club annual gala was incred gloria duffi rock social entrepreneur rock again with the paddl though
11593,11593,0,i wish i had money for record store day eff lose it all in vega
11594,11594,0,gonna go read out in the sun for a bit then work at
11595,11595,0,im lone keep me compani femal buffalo new york
11596,11596,0,is babi sit
11597,11597,0,im miss friend amp instead watch dora the explor i prefer mickey mous
11598,11598,0,soo much work to do but all i want to do is sleep
11599,11599,0,tri to convinc former bonni rper to set asid their skeptic about last night awesom and give this anoth go fail
11600,11600,0,im terrifi of bee and i cant get my work done cuz there over there
11601,11601,0,play both i got tire of wow because of the pvp chang
11602,11602,0,at the offic
11603,11603,0,still load yaar
11604,11604,0,damn it i only have dial up so does that mean i cant download akira
11605,11605,0,labour econom test on monday
11606,11606,0,i feel like an absolut pile of shit
11607,11607,0,cant recal when was the the last time our room temperatur is at celsius at night is earth realli burn up
11608,11608,0,can not get motiv to go train
11609,11609,0,head to walmart nowthen back to studi some more
11610,11610,0,aw lol true true but its the thought that count so thank
11611,11611,0,i need to buy a quotofficiallyquot unlock iphon from hongkong any tip as i am in pakistan
11612,11612,0,are you go to let us know how exagger it is then
11613,11613,0,watch the harri kala memori on tv its so sad
11614,11614,0,steam is reject mah money
11615,11615,0,you look pretti i elop no wed pic for me
11616,11616,0,im sorri to hear that u had a bad day
11617,11617,0,poor roxana saberi i hope shes well shes one of my favorit foreign correspond i hope theyll set her free
11618,11618,0,pleas follow me i dont have mani
11619,11619,0,dont want to get up out of bed
11620,11620,0,is lay bloodi slab in the front garden and i thought i could spend the weekend pot
11621,11621,0,twitter no fun
11622,11622,0,melani fail and i cant find the direct to the hair show i was gonna go to
11623,11623,0,come on chelsea wish i was watchin the game lookin forward to see the boy tonight after victori is oursyep yep x
11624,11624,0,my son has miliababi proactiv anyon
11625,11625,0,has to go back to work
11626,11626,0,what the hell happen to the sun websit it use to be a littl date but now its busier than a mutha and ugli as sin
11627,11627,0,look like hull citi are look are releg
11628,11628,0,ik its so sad hahah
11629,11629,0,no dog though
11630,11630,0,i am procrastin on that paper im doing all other homework assign before that paper because i dread it that much
11631,11631,0,swindon draw blackburn lose man this is turn into a nightmar season
11632,11632,0,why must i be up so earli
11633,11633,0,check with the usher too nowher
11634,11634,0,get out of bed last day in so cal
11635,11635,0,wot hug im sorri someth better might come up
11636,11636,0,home sweet home im so glad i came back to warm sunni weather i miss my boy though
11637,11637,0,all the old show were better
11638,11638,0,setanta has now encrypt on sky
11639,11639,0,scratch that dethatch next weekend hope no power rake avail and its go to rain today
11640,11640,0,i cant read what your type
11641,11641,0,oh gosh why does my sch timet suck
11642,11642,0,cant get hold of my mate shes either out alreadi or not in from last night yet tonight in will be dull as is drunk alreadi
11643,11643,0,exact we could have
11644,11644,0,im realli realli realli readi to move n my place
11645,11645,0,go to work
11646,11646,0,realli not look forward in go out tonight but have alreadi commit to go
11647,11647,0,ah i had a dream that i woke up and there was a snow outsid ah it suck but its a nice day got a meet at work from home ftw
11648,11648,0,i am very excit to see rk and owl citi but i am still want to go to anberlin showif only i had someon to go with me
11649,11649,0,client project work took preced its take longer than project and has to be done this weekend bright side is
11650,11650,0,what an amaz challeng that go to be ala i cant paint pictur of pictur
11651,11651,0,i knock out last night as if i got hit by a bus super bum i ddnt see
11652,11652,0,i couldnt get the stream to work when colin was on
